date,nav
29-10-2021,118.74210
28-10-2021,119.98900
27-10-2021,122.36050
26-10-2021,122.74860
25-10-2021,121.67680
22-10-2021,121.60910
21-10-2021,122.03380
20-10-2021,122.61150
19-10-2021,123.63300
18-10-2021,124.02430
14-10-2021,123.09790
13-10-2021,121.90150
12-10-2021,120.76380
11-10-2021,120.45620
08-10-2021,120.11760
07-10-2021,119.41560
06-10-2021,118.44860
05-10-2021,119.63170
04-10-2021,118.74260
01-10-2021,117.67550
30-09-2021,118.25450
29-09-2021,118.88070
28-09-2021,119.13230
27-09-2021,119.84840
24-09-2021,119.83740
23-09-2021,119.63590
22-09-2021,117.78550
21-09-2021,117.88970
20-09-2021,116.78350
17-09-2021,118.04740
16-09-2021,118.34580
15-09-2021,117.60800
14-09-2021,116.67410
13-09-2021,116.50920
09-09-2021,116.60520
08-09-2021,116.50030
07-09-2021,116.50990
06-09-2021,116.61620
03-09-2021,116.25520
02-09-2021,115.65500
01-09-2021,114.58490
31-08-2021,114.96080
30-08-2021,113.61300
27-08-2021,112.10050
26-08-2021,111.64280
25-08-2021,111.62810
24-08-2021,111.56200
23-08-2021,110.70340
20-08-2021,110.39330
18-08-2021,111.18820
17-08-2021,111.49560
16-08-2021,111.14130
13-08-2021,110.91540
12-08-2021,109.81290
11-08-2021,109.25110
10-08-2021,109.23550
09-08-2021,109.09010
06-08-2021,108.95040
05-08-2021,109.32870
04-08-2021,109.07470
03-08-2021,108.21870
02-08-2021,106.57450
30-07-2021,105.75250
29-07-2021,105.85660
28-07-2021,105.37370
27-07-2021,105.58900
26-07-2021,106.10180
23-07-2021,106.31480
22-07-2021,106.07280
20-07-2021,104.78030
19-07-2021,105.58510
16-07-2021,106.73000
15-07-2021,106.73590
14-07-2021,106.24260
13-07-2021,105.95700
12-07-2021,105.15680
09-07-2021,105.13980
08-07-2021,105.39060
07-07-2021,106.37330
06-07-2021,105.96370
05-07-2021,106.07230
02-07-2021,105.31450
01-07-2021,105.03430
30-06-2021,105.31240
29-06-2021,105.49010
28-06-2021,105.88970
25-06-2021,106.19650
24-06-2021,105.73050
23-06-2021,105.03450
22-06-2021,105.60810
21-06-2021,105.43360
18-06-2021,105.01390
17-06-2021,105.06890
16-06-2021,105.54760
15-06-2021,106.22680
14-06-2021,105.84460
11-06-2021,105.74000
10-06-2021,105.29510
09-06-2021,104.52160
08-06-2021,105.22040
07-06-2021,105.29860
04-06-2021,104.75760
03-06-2021,104.89230
02-06-2021,104.10850
01-06-2021,104.10000
31-05-2021,104.15380
28-05-2021,103.02410
27-05-2021,102.37220
26-05-2021,102.13000
25-05-2021,101.51000
24-05-2021,101.40740
21-05-2021,101.25940
20-05-2021,99.46090
19-05-2021,100.28960
18-05-2021,100.81020
17-05-2021,99.57720
14-05-2021,97.94260
12-05-2021,98.06870
11-05-2021,99.09790
10-05-2021,99.70950
07-05-2021,98.91600
06-05-2021,98.26140
05-05-2021,97.54820
04-05-2021,96.73960
03-05-2021,97.65800
30-04-2021,97.63940
29-04-2021,99.39850
28-04-2021,99.16520
27-04-2021,97.75540
26-04-2021,96.63440
23-04-2021,95.67800
22-04-2021,96.11100
20-04-2021,95.38020
19-04-2021,95.80070
16-04-2021,97.52480
15-04-2021,97.28500
13-04-2021,96.77540
12-04-2021,95.48030
09-04-2021,98.97850
08-04-2021,99.23900
07-04-2021,98.86210
06-04-2021,97.95870
05-04-2021,97.65430
01-04-2021,99.18670
31-03-2021,98.00920
30-03-2021,99.03620
26-03-2021,96.78920
25-03-2021,95.57520
24-03-2021,97.06720
23-03-2021,98.83750
22-03-2021,98.30330
19-03-2021,98.34700
18-03-2021,97.10670
17-03-2021,98.19560
16-03-2021,99.45810
15-03-2021,99.58570
12-03-2021,100.24590
10-03-2021,101.20600
09-03-2021,100.69770
08-03-2021,99.75080
05-03-2021,99.61470
04-03-2021,100.56570
03-03-2021,101.66530
02-03-2021,99.49270
01-03-2021,98.44380
26-02-2021,96.89560
25-02-2021,100.68180
24-02-2021,99.91440
23-02-2021,98.08570
22-02-2021,97.87320
19-02-2021,99.84280
18-02-2021,100.75620
17-02-2021,101.35500
16-02-2021,102.02160
15-02-2021,102.03040
12-02-2021,101.01020
11-02-2021,101.07700
10-02-2021,100.61040
09-02-2021,100.62970
08-02-2021,100.66530
05-02-2021,99.38950
04-02-2021,99.19880
03-02-2021,98.49910
02-02-2021,97.55440
01-02-2021,95.11080
29-01-2021,90.80920
28-01-2021,92.02840
27-01-2021,93.02930
25-01-2021,94.82970
22-01-2021,95.71580
21-01-2021,97.16880
20-01-2021,97.52400
19-01-2021,96.69550
18-01-2021,95.09900
15-01-2021,96.11880
14-01-2021,97.19750
13-01-2021,96.98330
12-01-2021,96.97420
11-01-2021,96.45020
08-01-2021,95.53400
07-01-2021,94.13680
06-01-2021,94.19610
05-01-2021,94.55100
04-01-2021,94.10760
01-01-2021,93.34720
31-12-2020,93.10250
30-12-2020,93.10470
29-12-2020,92.77660
28-12-2020,92.38110
24-12-2020,91.55650
23-12-2020,90.57040
22-12-2020,89.67280
21-12-2020,88.75560
18-12-2020,91.63250
17-12-2020,91.50090
16-12-2020,91.09500
15-12-2020,90.33140
14-12-2020,90.26680
11-12-2020,89.97240
10-12-2020,89.73600
09-12-2020,90.07370
08-12-2020,89.16660
07-12-2020,88.92340
04-12-2020,88.27630
03-12-2020,87.44670
02-12-2020,87.31370
01-12-2020,87.28300
27-11-2020,86.35060
26-11-2020,86.47110
25-11-2020,85.61500
24-11-2020,86.92560
23-11-2020,86.06850
20-11-2020,85.61980
19-11-2020,85.04070
18-11-2020,86.14950
17-11-2020,85.72360
13-11-2020,84.69480
12-11-2020,84.50140
11-11-2020,84.88940
10-11-2020,84.10480
09-11-2020,82.97450
06-11-2020,81.66060
05-11-2020,80.70880
04-11-2020,79.30160
03-11-2020,78.63670
02-11-2020,77.67780
30-10-2020,77.50070
29-10-2020,77.68970
28-10-2020,78.05910
27-10-2020,79.09980
26-10-2020,78.29180
23-10-2020,79.37290
22-10-2020,79.08000
21-10-2020,79.34790
20-10-2020,79.07710
19-10-2020,78.91950
16-10-2020,78.18530
15-10-2020,77.63990
14-10-2020,79.57260
13-10-2020,79.31050
12-10-2020,79.28700
09-10-2020,79.17550
08-10-2020,78.64680
07-10-2020,78.01080
06-10-2020,77.50300
05-10-2020,76.44690
01-10-2020,75.87400
30-09-2020,74.74900
29-09-2020,74.58280
28-09-2020,74.61730
25-09-2020,73.44050
24-09-2020,71.81630
23-09-2020,73.98770
22-09-2020,74.13310
21-09-2020,74.77690
18-09-2020,76.46760
17-09-2020,76.54200
16-09-2020,77.12980
15-09-2020,76.58080
14-09-2020,76.03750
11-09-2020,76.19660
10-09-2020,76.09790
09-09-2020,74.95990
08-09-2020,75.22170
07-09-2020,75.47240
04-09-2020,75.33420
03-09-2020,76.61850
02-09-2020,76.66640
01-09-2020,76.22140
31-08-2020,75.67380
28-08-2020,77.39780
27-08-2020,76.81320
26-08-2020,76.74930
25-08-2020,76.21910
24-08-2020,76.18090
21-08-2020,75.55250
20-08-2020,75.15940
19-08-2020,75.79730
18-08-2020,75.63810
17-08-2020,74.72190
14-08-2020,74.26730
13-08-2020,75.07570
12-08-2020,75.09550
11-08-2020,75.18930
10-08-2020,74.84270
07-08-2020,74.47170
06-08-2020,74.37990
05-08-2020,73.70850
04-08-2020,73.64800
03-08-2020,72.30030
31-07-2020,73.50280
30-07-2020,73.69300
29-07-2020,74.34350
28-07-2020,74.98790
27-07-2020,73.87150
24-07-2020,74.28470
23-07-2020,74.42590
22-07-2020,73.86810
21-07-2020,74.06470
20-07-2020,73.13770
17-07-2020,72.34110
16-07-2020,71.27150
15-07-2020,70.45520
14-07-2020,70.38370
13-07-2020,71.67440
10-07-2020,71.44120
09-07-2020,71.74340
08-07-2020,70.97200
07-07-2020,71.59360
06-07-2020,71.35560
03-07-2020,70.31690
02-07-2020,69.94860
01-07-2020,69.11090
30-06-2020,68.26390
29-06-2020,68.33250
26-06-2020,68.80050
25-06-2020,68.17730
24-06-2020,68.28750
23-06-2020,69.38380
22-06-2020,68.32620
19-06-2020,67.88410
18-06-2020,66.85690
17-06-2020,65.46320
16-06-2020,65.68080
15-06-2020,65.01760
12-06-2020,66.07160
11-06-2020,65.60270
10-06-2020,67.01760
09-06-2020,66.55760
08-06-2020,67.35780
05-06-2020,67.19070
04-06-2020,66.44290
03-06-2020,66.65790
02-06-2020,66.10160
01-06-2020,65.08830
29-05-2020,63.46030
28-05-2020,62.80770
27-05-2020,61.64830
26-05-2020,59.75650
22-05-2020,59.82480
21-05-2020,60.26880
20-05-2020,60.00620
19-05-2020,58.76530
18-05-2020,58.39660
15-05-2020,60.47290
14-05-2020,60.51250
13-05-2020,62.10650
12-05-2020,60.86910
11-05-2020,61.15090
08-05-2020,61.23270
07-05-2020,60.88590
06-05-2020,61.36130
05-05-2020,60.92930
04-05-2020,61.50640
30-04-2020,65.26770
29-04-2020,63.23740
28-04-2020,62.08930
27-04-2020,61.43680
24-04-2020,60.59000
23-04-2020,61.64570
22-04-2020,60.80670
21-04-2020,59.44440
20-04-2020,61.29980
17-04-2020,61.33230
16-04-2020,59.51930
15-04-2020,59.07310
13-04-2020,59.52650
09-04-2020,60.30860
08-04-2020,57.90490
07-04-2020,58.19210
03-04-2020,53.51310
01-04-2020,54.63900
31-03-2020,56.91600
30-03-2020,54.82290
27-03-2020,57.33200
26-03-2020,57.21250
25-03-2020,55.07450
24-03-2020,51.67670
23-03-2020,50.40130
20-03-2020,57.86110
19-03-2020,54.67440
18-03-2020,55.99670
17-03-2020,59.30860
16-03-2020,60.89030
13-03-2020,65.98330
12-03-2020,63.57070
11-03-2020,69.32180
09-03-2020,69.27630
06-03-2020,72.83330
05-03-2020,74.68290
04-03-2020,74.55320
03-03-2020,74.89950
02-03-2020,73.72950
28-02-2020,74.17160
27-02-2020,77.03620
26-02-2020,77.33590
25-02-2020,78.12850
24-02-2020,78.33750
20-02-2020,80.00160
19-02-2020,80.29980
18-02-2020,79.41700
17-02-2020,79.77000
14-02-2020,80.19880
13-02-2020,80.60410
12-02-2020,80.78000
11-02-2020,80.16200
10-02-2020,79.65620
07-02-2020,80.09940
06-02-2020,80.36440
05-02-2020,80.04170
04-02-2020,79.31740
03-02-2020,77.51890
31-01-2020,79.20170
30-01-2020,79.68990
29-01-2020,80.31000
28-01-2020,79.82810
27-01-2020,80.24670
24-01-2020,81.10230
23-01-2020,80.64720
22-01-2020,80.15280
21-01-2020,80.56920
20-01-2020,80.93130
17-01-2020,81.77720
16-01-2020,81.79860
15-01-2020,81.71800
14-01-2020,81.84410
13-01-2020,81.62800
10-01-2020,81.14600
09-01-2020,80.87530
08-01-2020,79.61430
07-01-2020,79.79800
06-01-2020,79.40170
03-01-2020,80.94850
02-01-2020,81.31650
01-01-2020,80.65690
31-12-2019,80.56380
30-12-2019,81.14260
27-12-2019,81.07630
26-12-2019,80.28710
24-12-2019,80.87030
23-12-2019,81.18910
20-12-2019,81.25080
19-12-2019,81.17060
18-12-2019,80.91580
17-12-2019,80.54040
16-12-2019,79.80580
13-12-2019,80.02300
12-12-2019,79.26660
11-12-2019,78.85870
10-12-2019,78.50580
09-12-2019,79.03700
06-12-2019,78.93200
05-12-2019,79.57360
04-12-2019,79.73820
03-12-2019,79.41380
02-12-2019,79.77170
29-11-2019,79.82350
28-11-2019,80.45260
27-11-2019,80.11870
26-11-2019,79.70160
25-11-2019,79.94000
22-11-2019,78.88520
21-11-2019,79.24250
20-11-2019,79.44610
19-11-2019,79.05540
18-11-2019,78.68740
15-11-2019,78.76070
14-11-2019,78.60640
13-11-2019,78.39700
11-11-2019,78.87990
08-11-2019,78.84550
07-11-2019,79.53440
06-11-2019,79.22950
05-11-2019,78.90670
04-11-2019,79.06600
01-11-2019,78.73070
31-10-2019,78.64400
30-10-2019,78.42110
29-10-2019,78.04050
25-10-2019,76.69840
24-10-2019,76.69010
23-10-2019,76.83260
22-10-2019,76.66920
18-10-2019,77.15530
17-10-2019,76.65690
16-10-2019,75.77290
15-10-2019,75.53730
14-10-2019,74.96180
11-10-2019,74.72390
10-10-2019,74.25820
09-10-2019,74.77910
07-10-2019,73.54440
04-10-2019,73.86490
03-10-2019,74.78570
01-10-2019,75.08990
30-09-2019,75.84640
27-09-2019,76.09760
26-09-2019,76.48700
25-09-2019,75.62180
24-09-2019,76.60010
23-09-2019,76.67950
20-09-2019,74.52460
19-09-2019,70.76560
18-09-2019,71.66330
17-09-2019,71.51110
16-09-2019,72.74180
13-09-2019,73.22070
12-09-2019,72.60620
11-09-2019,72.95580
09-09-2019,72.74000
06-09-2019,72.36540
05-09-2019,71.71510
04-09-2019,71.69420
03-09-2019,71.38590
30-08-2019,72.87470
29-08-2019,72.38040
28-08-2019,73.02650
27-08-2019,73.41790
26-08-2019,73.10440
23-08-2019,71.59710
22-08-2019,71.01670
21-08-2019,72.17300
20-08-2019,72.80730
19-08-2019,73.04640
16-08-2019,72.99280
14-08-2019,72.87170
13-08-2019,72.16710
09-08-2019,73.36250
08-08-2019,72.85390
07-08-2019,71.67400
06-08-2019,72.28530
05-08-2019,71.72140
02-08-2019,72.60970
01-08-2019,72.45970
31-07-2019,73.34900
30-07-2019,73.13220
29-07-2019,73.81630
26-07-2019,74.43930
25-07-2019,74.22790
24-07-2019,74.34030
23-07-2019,74.69470
22-07-2019,74.79540
19-07-2019,75.26670
18-07-2019,76.38740
17-07-2019,76.97090
16-07-2019,76.80740
15-07-2019,76.30540
12-07-2019,76.06340
11-07-2019,76.26170
10-07-2019,75.69570
09-07-2019,76.06840
08-07-2019,76.08720
05-07-2019,77.74090
04-07-2019,78.63190
03-07-2019,78.41620
02-07-2019,78.37390
01-07-2019,78.08110
28-06-2019,77.57800
27-06-2019,77.92450
26-06-2019,77.96520
25-06-2019,77.63000
24-06-2019,76.99500
21-06-2019,77.15610
20-06-2019,77.86270
19-06-2019,76.87560
18-06-2019,76.87640
17-06-2019,76.75020
14-06-2019,77.74190
13-06-2019,78.33700
12-06-2019,78.21540
11-06-2019,78.60540
10-06-2019,78.32410
07-06-2019,77.98420
06-06-2019,77.80800
04-06-2019,78.97560
03-06-2019,79.38450
31-05-2019,78.29190
30-05-2019,78.44360
29-05-2019,77.88770
28-05-2019,78.33160
27-05-2019,78.30110
24-05-2019,77.77240
23-05-2019,76.54540
22-05-2019,77.07570
21-05-2019,76.80680
20-05-2019,77.58880
17-05-2019,74.82930
16-05-2019,73.84580
15-05-2019,73.18910
14-05-2019,73.61590
13-05-2019,73.13250
10-05-2019,73.98940
09-05-2019,74.14020
08-05-2019,74.51880
07-05-2019,75.42660
06-05-2019,76.06920
03-05-2019,76.81790
02-05-2019,76.90030
30-04-2019,77.05380
26-04-2019,77.09640
25-04-2019,76.35670
24-04-2019,76.91010
23-04-2019,75.92540
22-04-2019,76.04700
18-04-2019,77.08490
16-04-2019,77.31020
15-04-2019,76.67680
12-04-2019,76.37030
11-04-2019,76.06450
10-04-2019,75.98360
09-04-2019,76.55760
08-04-2019,76.11660
05-04-2019,76.51900
04-04-2019,76.07410
03-04-2019,76.37650
02-04-2019,76.83270
01-04-2019,76.54280
29-03-2019,76.24500
28-03-2019,75.89220
27-03-2019,75.07180
26-03-2019,75.31830
25-03-2019,74.47310
22-03-2019,75.14710
20-03-2019,75.55200
19-03-2019,75.62790
18-03-2019,75.16750
15-03-2019,74.93610
14-03-2019,74.37860
13-03-2019,74.34790
12-03-2019,74.07660
11-03-2019,73.20450
08-03-2019,72.33570
07-03-2019,72.48540
06-03-2019,72.45130
05-03-2019,72.02210
01-03-2019,71.21090
28-02-2019,70.74650
27-02-2019,70.81300
26-02-2019,71.00050
25-02-2019,71.29420
22-02-2019,70.71600
21-02-2019,70.70470
20-02-2019,70.33390
19-02-2019,69.47450
18-02-2019,69.71430
15-02-2019,70.26180
14-02-2019,70.40390
13-02-2019,70.70780
12-02-2019,70.95510
11-02-2019,71.32140
08-02-2019,71.66380
07-02-2019,72.48610
06-02-2019,72.44100
05-02-2019,71.58500
04-02-2019,71.43970
01-02-2019,71.31860
31-01-2019,70.90930
30-01-2019,69.73850
29-01-2019,69.74150
28-01-2019,69.80060
25-01-2019,70.57890
24-01-2019,71.03170
23-01-2019,70.88760
22-01-2019,71.48400
21-01-2019,71.73980
18-01-2019,71.38150
17-01-2019,71.37040
16-01-2019,71.26630
15-01-2019,71.24380
14-01-2019,70.27000
11-01-2019,70.64510
10-01-2019,70.81940
09-01-2019,71.03900
08-01-2019,70.69400
07-01-2019,70.50030
04-01-2019,70.20650
03-01-2019,69.84700
02-01-2019,70.63270
01-01-2019,71.40100
31-12-2018,71.09020
28-12-2018,71.07410
27-12-2018,70.53170
26-12-2018,70.20650
24-12-2018,69.77390
21-12-2018,70.36570
20-12-2018,71.63450
19-12-2018,71.73710
18-12-2018,71.35450
17-12-2018,71.22200
14-12-2018,70.68160
13-12-2018,70.59150
12-12-2018,70.24020
11-12-2018,69.01500
10-12-2018,68.62040
07-12-2018,69.96100
06-12-2018,69.35790
05-12-2018,70.54570
04-12-2018,71.11240
03-12-2018,71.20580
30-11-2018,71.16060
29-11-2018,71.04310
28-11-2018,70.19540
27-11-2018,69.91300
26-11-2018,69.54120
22-11-2018,68.87650
21-11-2018,69.35500
20-11-2018,69.72150
19-11-2018,70.42170
16-11-2018,69.89300
15-11-2018,69.46590
14-11-2018,69.20260
13-11-2018,69.24300
12-11-2018,68.58840
09-11-2018,69.25960
06-11-2018,68.90080
05-11-2018,68.86220
02-11-2018,69.04640
01-11-2018,67.92090
31-10-2018,67.95200
30-10-2018,66.72490
29-10-2018,67.06570
26-10-2018,65.61930
25-10-2018,66.23750
24-10-2018,66.82820
23-10-2018,66.32180
22-10-2018,66.95710
19-10-2018,67.33980
17-10-2018,68.31490
16-10-2018,69.17280
15-10-2018,68.70320
12-10-2018,68.44360
11-10-2018,66.90300
10-10-2018,68.37080
09-10-2018,67.33680
08-10-2018,67.64310
05-10-2018,67.43840
04-10-2018,69.27890
03-10-2018,70.96880
01-10-2018,71.94480
28-09-2018,71.43450
27-09-2018,71.74010
26-09-2018,72.23630
25-09-2018,72.32570
24-09-2018,71.67420
21-09-2018,72.82240
19-09-2018,73.41720
18-09-2018,73.70270
17-09-2018,74.34680
14-09-2018,75.23940
12-09-2018,74.29400
11-09-2018,73.75550
10-09-2018,74.73590
07-09-2018,75.70960
06-09-2018,75.37060
05-09-2018,74.96820
04-09-2018,75.25130
03-09-2018,75.65510
31-08-2018,76.29560
30-08-2018,76.25860
29-08-2018,76.35490
28-08-2018,76.65970
27-08-2018,76.35700
24-08-2018,75.48110
23-08-2018,75.63330
21-08-2018,75.55790
20-08-2018,75.43590
17-08-2018,74.90470
16-08-2018,74.34770
14-08-2018,74.67340
13-08-2018,74.10800
10-08-2018,74.57950
09-08-2018,74.84770
08-08-2018,74.70820
07-08-2018,74.31530
06-08-2018,74.30030
03-08-2018,74.12990
02-08-2018,73.37720
01-08-2018,74.02700
31-07-2018,74.09400
30-07-2018,73.85400
27-07-2018,73.58500
26-07-2018,72.86660
25-07-2018,72.62210
24-07-2018,72.63900
23-07-2018,72.31850
20-07-2018,71.83320
19-07-2018,71.48880
18-07-2018,71.57680
17-07-2018,71.75030
16-07-2018,71.28130
13-07-2018,71.81060
12-07-2018,71.84080
11-07-2018,71.34260
10-07-2018,71.32680
09-07-2018,70.71320
06-07-2018,70.19500
05-07-2018,70.04790
04-07-2018,70.15120
03-07-2018,69.69840
02-07-2018,69.42220
29-06-2018,69.79230
28-06-2018,68.98110
27-06-2018,69.51370
26-06-2018,70.11260
25-06-2018,70.06970
22-06-2018,70.45480
21-06-2018,69.93150
20-06-2018,70.11820
19-06-2018,69.72050
18-06-2018,70.29780
15-06-2018,70.41360
14-06-2018,70.35100
13-06-2018,70.56660
12-06-2018,70.47810
11-06-2018,70.11720
08-06-2018,69.99320
07-06-2018,69.99780
06-06-2018,69.45710
05-06-2018,68.86740
04-06-2018,69.09630
01-06-2018,69.52630
31-05-2018,69.78490
30-05-2018,68.93000
29-05-2018,69.05290
28-05-2018,69.41150
25-05-2018,68.87560
24-05-2018,68.21990
23-05-2018,67.68130
22-05-2018,68.36890
21-05-2018,68.24010
18-05-2018,68.75490
17-05-2018,69.31250
16-05-2018,69.69020
15-05-2018,70.08290
14-05-2018,70.11370
11-05-2018,70.11350
10-05-2018,69.53330
09-05-2018,69.69610
08-05-2018,69.54010
07-05-2018,69.52510
04-05-2018,68.89770
03-05-2018,69.29340
02-05-2018,69.54130
30-04-2018,69.67380
27-04-2018,69.37030
26-04-2018,68.88860
25-04-2018,68.58290
24-04-2018,68.86660
23-04-2018,68.67470
20-04-2018,68.54130
19-04-2018,68.54970
18-04-2018,68.29580
17-04-2018,68.44220
16-04-2018,68.30930
13-04-2018,68.00320
12-04-2018,67.86160
11-04-2018,67.59240
10-04-2018,67.49670
09-04-2018,67.34890
06-04-2018,67.04070
05-04-2018,66.99960
04-04-2018,65.74800
03-04-2018,66.49280
02-04-2018,66.28960
28-03-2018,65.68380
27-03-2018,66.13550
26-03-2018,65.79540
23-03-2018,64.94160
22-03-2018,65.69350
21-03-2018,65.94530
20-03-2018,65.74600
19-03-2018,65.48730
16-03-2018,66.13440
15-03-2018,67.15140
14-03-2018,67.47710
13-03-2018,67.57760
12-03-2018,67.52920
09-03-2018,66.28340
08-03-2018,66.38210
07-03-2018,65.81210
06-03-2018,66.41630
05-03-2018,67.11970
01-03-2018,67.75490
28-02-2018,67.97800
27-02-2018,68.35710
26-02-2018,68.53870
23-02-2018,67.94930
22-02-2018,67.25800
21-02-2018,67.33310
20-02-2018,67.09700
19-02-2018,67.21380
16-02-2018,67.68980
15-02-2018,68.29520
14-02-2018,68.00290
12-02-2018,68.25450
09-02-2018,67.70350
08-02-2018,68.48790
07-02-2018,67.80330
06-02-2018,67.93010
05-02-2018,69.00820
02-02-2018,69.61060
01-02-2018,71.28240
31-01-2018,71.34220
30-01-2018,71.48730
29-01-2018,72.00430
25-01-2018,71.61570
24-01-2018,71.72100
23-01-2018,71.70940
22-01-2018,70.95490
19-01-2018,70.48610
18-01-2018,69.98510
17-01-2018,69.79350
16-01-2018,69.22960
15-01-2018,69.48940
12-01-2018,69.09970
11-01-2018,68.90760
10-01-2018,68.78620
09-01-2018,68.81640
08-01-2018,68.73160
05-01-2018,68.31680
04-01-2018,67.96880
03-01-2018,67.57640
02-01-2018,67.56840
01-01-2018,67.52810
29-12-2017,68.13740
28-12-2017,67.80140
27-12-2017,67.88610
26-12-2017,68.14570
22-12-2017,67.89830
21-12-2017,67.56180
20-12-2017,67.57030
19-12-2017,67.69100
18-12-2017,67.21660
15-12-2017,66.85580
14-12-2017,66.33320
13-12-2017,65.95530
12-12-2017,66.25990
11-12-2017,66.78500
08-12-2017,66.42420
07-12-2017,65.79070
06-12-2017,65.00560
05-12-2017,65.47570
04-12-2017,65.53820
01-12-2017,65.49900
30-11-2017,66.17970
29-11-2017,67.04320
28-11-2017,67.10130
27-11-2017,67.28850
24-11-2017,67.22740
23-11-2017,66.96300
22-11-2017,66.92170
21-11-2017,66.82280
20-11-2017,66.64210
17-11-2017,66.54560
16-11-2017,66.10210
15-11-2017,65.48490
14-11-2017,65.92340
13-11-2017,66.16860
10-11-2017,66.78590
09-11-2017,66.70750
08-11-2017,66.67040
07-11-2017,66.97940
06-11-2017,67.63270
03-11-2017,67.63900
02-11-2017,67.44210
01-11-2017,67.54910
31-10-2017,66.85770
30-10-2017,66.99700
27-10-2017,66.73700
26-10-2017,66.85690
25-10-2017,66.56210
24-10-2017,65.99500
23-10-2017,65.84650
18-10-2017,66.01830
17-10-2017,66.17060
16-10-2017,66.14460
13-10-2017,65.73640
12-10-2017,65.27590
11-10-2017,64.56320
10-10-2017,64.77080
09-10-2017,64.59030
06-10-2017,64.53080
05-10-2017,63.96040
04-10-2017,64.12400
03-10-2017,63.77280
29-09-2017,63.32170
28-09-2017,63.19480
27-09-2017,62.99280
26-09-2017,63.85450
25-09-2017,63.86070
22-09-2017,64.44860
21-09-2017,65.45590
20-09-2017,65.57790
19-09-2017,65.61660
18-09-2017,65.65440
15-09-2017,65.21240
14-09-2017,65.22160
13-09-2017,65.17260
12-09-2017,65.26170
11-09-2017,64.70530
08-09-2017,64.23670
07-09-2017,64.20390
06-09-2017,64.10650
05-09-2017,64.33480
04-09-2017,64.08070
01-09-2017,64.47470
31-08-2017,64.10870
30-08-2017,63.89580
29-08-2017,63.32790
28-08-2017,64.07440
24-08-2017,63.71760
23-08-2017,63.67330
22-08-2017,63.11760
21-08-2017,63.04690
18-08-2017,63.57320
17-08-2017,64.00080
16-08-2017,63.95420
14-08-2017,63.29460
11-08-2017,62.75830
10-08-2017,63.41910
09-08-2017,63.96780
08-08-2017,64.41280
07-08-2017,64.90850
04-08-2017,64.96900
03-08-2017,64.63830
02-08-2017,65.06330
01-08-2017,65.26770
31-07-2017,65.02490
28-07-2017,64.63050
27-07-2017,64.67370
26-07-2017,64.66490
25-07-2017,64.30070
24-07-2017,64.31390
21-07-2017,63.97840
20-07-2017,63.71020
19-07-2017,63.86040
18-07-2017,63.39960
17-07-2017,63.95590
14-07-2017,63.76340
13-07-2017,63.76320
12-07-2017,63.23780
11-07-2017,63.04560
10-07-2017,62.94860
07-07-2017,62.28000
06-07-2017,62.33570
05-07-2017,62.07500
04-07-2017,61.91970
03-07-2017,61.92960
30-06-2017,61.32530
29-06-2017,61.21560
28-06-2017,61.09040
27-06-2017,61.21610
23-06-2017,61.61800
22-06-2017,61.96690
21-06-2017,61.97120
20-06-2017,62.09500
19-06-2017,62.09620
16-06-2017,61.65730
15-06-2017,61.59500
14-06-2017,61.84130
13-06-2017,61.77060
12-06-2017,61.80820
09-06-2017,62.13700
08-06-2017,62.00550
07-06-2017,62.10950
06-06-2017,61.94150
05-06-2017,62.18050
02-06-2017,61.97580
01-06-2017,61.73490
31-05-2017,61.71640
30-05-2017,61.73830
29-05-2017,61.61350
26-05-2017,61.54510
25-05-2017,60.98650
24-05-2017,60.04340
23-05-2017,60.20020
22-05-2017,60.53570
19-05-2017,60.46530
18-05-2017,60.47790
17-05-2017,61.09010
16-05-2017,61.00310
15-05-2017,60.57770
12-05-2017,60.29500
11-05-2017,60.42540
10-05-2017,60.33000
09-05-2017,59.75330
08-05-2017,59.73720
05-05-2017,59.55200
04-05-2017,60.02650
03-05-2017,59.71320
02-05-2017,59.72450
28-04-2017,59.66350
27-04-2017,59.90820
26-04-2017,59.97430
25-04-2017,59.68680
24-04-2017,59.11930
21-04-2017,58.49290
20-04-2017,58.59790
19-04-2017,58.38920
18-04-2017,58.40450
17-04-2017,58.61920
13-04-2017,58.69590
12-04-2017,59.02760
11-04-2017,59.24180
10-04-2017,58.89160
07-04-2017,58.99960
06-04-2017,59.40330
05-04-2017,59.42290
03-04-2017,59.25310
31-03-2017,58.86610
30-03-2017,58.87810
29-03-2017,58.69590
28-03-2017,58.42670
27-03-2017,58.07920
24-03-2017,58.47430
23-03-2017,58.32970
22-03-2017,57.97040
21-03-2017,58.55080
20-03-2017,58.58730
17-03-2017,58.79880
16-03-2017,58.75840
15-03-2017,58.30550
14-03-2017,58.32250
10-03-2017,57.31890
09-03-2017,57.26930
08-03-2017,57.24430
07-03-2017,57.38880
06-03-2017,57.49350
03-03-2017,57.08050
02-03-2017,57.09650
01-03-2017,57.38510
28-02-2017,56.96450
27-02-2017,57.05800
23-02-2017,57.33200
22-02-2017,57.24930
21-02-2017,57.12740
20-02-2017,56.94630
17-02-2017,56.57740
16-02-2017,56.29920
15-02-2017,55.95610
14-02-2017,56.37320
13-02-2017,56.45520
10-02-2017,56.38020
09-02-2017,56.28440
08-02-2017,56.22500
07-02-2017,56.22160
