date,nav
01-02-2017,49.28320
31-01-2017,49.28950
30-01-2017,49.28540
27-01-2017,49.27980
25-01-2017,49.27320
24-01-2017,49.25870
23-01-2017,49.23120
20-01-2017,49.20150
19-01-2017,49.21630
18-01-2017,49.22810
17-01-2017,49.24320
16-01-2017,49.21790
13-01-2017,49.23180
12-01-2017,49.26490
11-01-2017,49.21700
10-01-2017,49.22140
09-01-2017,49.19300
06-01-2017,49.19960
05-01-2017,49.21320
04-01-2017,49.21190
03-01-2017,49.17130
02-01-2017,49.24680
30-12-2016,49.05810
29-12-2016,48.99040
28-12-2016,48.90220
27-12-2016,48.94830
26-12-2016,48.96990
23-12-2016,48.98850
22-12-2016,49.00740
21-12-2016,49.04010
20-12-2016,49.02360
19-12-2016,49.01910
16-12-2016,49.00560
15-12-2016,49.01410
14-12-2016,49.14420
13-12-2016,49.08810
12-12-2016,49.11420
09-12-2016,49.09020
08-12-2016,49.09270
07-12-2016,49.16920
06-12-2016,49.41030
05-12-2016,49.45890
02-12-2016,49.38750
01-12-2016,49.40160
30-11-2016,49.35990
29-11-2016,49.29460
28-11-2016,49.27360
25-11-2016,49.36110
24-11-2016,49.35210
23-11-2016,49.23750
22-11-2016,49.14220
21-11-2016,49.11700
18-11-2016,48.84600
17-11-2016,48.86930
16-11-2016,48.87000
15-11-2016,48.75700
11-11-2016,48.53340
10-11-2016,48.55360
09-11-2016,48.50860
08-11-2016,48.39010
07-11-2016,48.34970
04-11-2016,48.31440
03-11-2016,48.33580
02-11-2016,48.35630
01-11-2016,48.35190
28-10-2016,48.33090
27-10-2016,48.33200
26-10-2016,48.35770
25-10-2016,48.34920
24-10-2016,48.35770
21-10-2016,48.34510
20-10-2016,48.34280
19-10-2016,48.34190
18-10-2016,48.33730
17-10-2016,48.30820
14-10-2016,48.29610
13-10-2016,48.33220
10-10-2016,48.31490
07-10-2016,48.27330
06-10-2016,48.28810
05-10-2016,48.31790
04-10-2016,48.24380
03-10-2016,48.17450
30-09-2016,48.09480
29-09-2016,48.04260
28-09-2016,48.13440
27-09-2016,48.12450
26-09-2016,48.06020
23-09-2016,47.90700
22-09-2016,47.87660
21-09-2016,47.82200
20-09-2016,47.81080
19-09-2016,47.79560
16-09-2016,47.76560
15-09-2016,47.74900
14-09-2016,47.74090
12-09-2016,47.74110
09-09-2016,47.74690
08-09-2016,47.72800
07-09-2016,47.72590
06-09-2016,47.66450
02-09-2016,47.61480
01-09-2016,47.62980
31-08-2016,47.65430
30-08-2016,47.63870
29-08-2016,47.59690
26-08-2016,47.60060
25-08-2016,47.58340
24-08-2016,47.56280
23-08-2016,47.53220
22-08-2016,47.49830
19-08-2016,47.53810
18-08-2016,47.51600
17-08-2016,47.55410
16-08-2016,47.54790
12-08-2016,47.53850
11-08-2016,47.50470
10-08-2016,47.42640
09-08-2016,47.38330
08-08-2016,47.30510
05-08-2016,47.27390
04-08-2016,47.24440
03-08-2016,47.23020
02-08-2016,47.26900
01-08-2016,47.25800
29-07-2016,47.14210
28-07-2016,47.13500
27-07-2016,46.99620
26-07-2016,46.95630
25-07-2016,46.95400
22-07-2016,46.90920
21-07-2016,46.84140
20-07-2016,46.83810
19-07-2016,46.80670
18-07-2016,46.76520
15-07-2016,46.72800
14-07-2016,46.70190
13-07-2016,46.69920
12-07-2016,46.61110
11-07-2016,46.52200
08-07-2016,46.48460
07-07-2016,46.48480
05-07-2016,46.48770
04-07-2016,46.42130
01-07-2016,46.38770
30-06-2016,46.35540
29-06-2016,46.31720
28-06-2016,46.26510
27-06-2016,46.23770
24-06-2016,46.17160
23-06-2016,46.16540
22-06-2016,46.16260
21-06-2016,46.13740
20-06-2016,46.10760
17-06-2016,46.07200
16-06-2016,46.08320
15-06-2016,46.10500
14-06-2016,46.11140
13-06-2016,46.08790
10-06-2016,46.08790
09-06-2016,46.11320
08-06-2016,46.10590
07-06-2016,46.07140
06-06-2016,46.05880
03-06-2016,46.02570
02-06-2016,46.04400
01-06-2016,46.01220
31-05-2016,46.00820
30-05-2016,46.01460
27-05-2016,45.99590
26-05-2016,45.98310
25-05-2016,45.97940
24-05-2016,45.97640
23-05-2016,45.96250
20-05-2016,45.93600
19-05-2016,45.93100
18-05-2016,45.91110
17-05-2016,45.96100
16-05-2016,45.95440
13-05-2016,45.93330
12-05-2016,45.93180
11-05-2016,45.91210
10-05-2016,45.91000
09-05-2016,45.90390
06-05-2016,45.85930
05-05-2016,45.86170
04-05-2016,45.84390
03-05-2016,45.82140
02-05-2016,45.82540
29-04-2016,45.80320
28-04-2016,45.79510
27-04-2016,45.79480
26-04-2016,45.75620
25-04-2016,45.74140
22-04-2016,45.73090
21-04-2016,45.72640
20-04-2016,45.73250
18-04-2016,45.72310
13-04-2016,45.68230
12-04-2016,45.71070
11-04-2016,45.69660
08-04-2016,45.63060
07-04-2016,45.62490
06-04-2016,45.58900
05-04-2016,45.55310
04-04-2016,45.52490
01-04-2016,45.46190
31-03-2016,45.45790
30-03-2016,45.39330
29-03-2016,45.36710
28-03-2016,45.37230
23-03-2016,45.27420
22-03-2016,45.28070
21-03-2016,45.24670
18-03-2016,45.17790
17-03-2016,45.14410
16-03-2016,45.06620
15-03-2016,45.03940
14-03-2016,45.00360
11-03-2016,44.87710
10-03-2016,44.87350
09-03-2016,44.87830
08-03-2016,44.87210
04-03-2016,44.84350
03-03-2016,44.82600
02-03-2016,44.84760
01-03-2016,44.83930
29-02-2016,44.82580
26-02-2016,44.56880
25-02-2016,44.53330
24-02-2016,44.65120
23-02-2016,44.66000
22-02-2016,44.71460
19-02-2016,44.72550
18-02-2016,44.71860
17-02-2016,44.72030
16-02-2016,44.73020
15-02-2016,44.75660
12-02-2016,44.74790
11-02-2016,44.77050
10-02-2016,44.76160
09-02-2016,44.75910
08-02-2016,44.75400
05-02-2016,44.69680
04-02-2016,44.65820
03-02-2016,44.69430
02-02-2016,44.70190
01-02-2016,44.74630
29-01-2016,44.72670
28-01-2016,44.69880
27-01-2016,44.71870
25-01-2016,44.68790
22-01-2016,44.68910
21-01-2016,44.69650
20-01-2016,44.66220
19-01-2016,44.62740
18-01-2016,44.58640
15-01-2016,44.58230
14-01-2016,44.62090
13-01-2016,44.62710
12-01-2016,44.66410
11-01-2016,44.66440
08-01-2016,44.65890
07-01-2016,44.64740
06-01-2016,44.61710
05-01-2016,44.61220
04-01-2016,44.58800
01-01-2016,44.55680
31-12-2015,44.51230
30-12-2015,44.43960
29-12-2015,44.44250
28-12-2015,44.43720
24-12-2015,44.41590
23-12-2015,44.40900
22-12-2015,44.38200
21-12-2015,44.36860
18-12-2015,44.37600
17-12-2015,44.40110
16-12-2015,44.36320
15-12-2015,44.33210
14-12-2015,44.33160
11-12-2015,44.31770
10-12-2015,44.33080
09-12-2015,44.33900
08-12-2015,44.32590
07-12-2015,44.35390
04-12-2015,44.34340
03-12-2015,44.37620
02-12-2015,44.35830
01-12-2015,44.30460
30-11-2015,44.29990
27-11-2015,44.30840
26-11-2015,44.32830
24-11-2015,44.32680
23-11-2015,44.30200
20-11-2015,44.26060
19-11-2015,44.28600
18-11-2015,44.26690
17-11-2015,44.27410
16-11-2015,44.30430
13-11-2015,44.26520
10-11-2015,44.19760
09-11-2015,44.17810
06-11-2015,44.19240
05-11-2015,44.19480
04-11-2015,44.21060
03-11-2015,44.21290
02-11-2015,44.20410
30-10-2015,44.16650
28-10-2015,44.17300
27-10-2015,44.16770
26-10-2015,44.15750
23-10-2015,44.15690
21-10-2015,44.13280
20-10-2015,44.12750
19-10-2015,44.11980
16-10-2015,44.10220
15-10-2015,44.03910
14-10-2015,44.02640
13-10-2015,43.99750
12-10-2015,43.98980
09-10-2015,43.97800
08-10-2015,43.96410
07-10-2015,43.93560
06-10-2015,43.93150
05-10-2015,43.93630
01-10-2015,43.87480
30-09-2015,43.88410
29-09-2015,43.81210
28-09-2015,43.68230
24-09-2015,43.65880
23-09-2015,43.65020
22-09-2015,43.64610
21-09-2015,43.65660
18-09-2015,43.64320
16-09-2015,43.57590
15-09-2015,43.57010
14-09-2015,43.56710
11-09-2015,43.54150
10-09-2015,43.53090
09-09-2015,43.55160
08-09-2015,43.53300
07-09-2015,43.47460
04-09-2015,43.47560
03-09-2015,43.48630
02-09-2015,43.49290
01-09-2015,43.48340
31-08-2015,43.45710
28-08-2015,43.44200
27-08-2015,43.45620
26-08-2015,43.41960
25-08-2015,43.41000
24-08-2015,43.35960
21-08-2015,43.40800
20-08-2015,43.41490
19-08-2015,43.41060
18-08-2015,43.39570
17-08-2015,43.38900
14-08-2015,43.36970
13-08-2015,43.32440
12-08-2015,43.29900
11-08-2015,43.29620
10-08-2015,43.28180
07-08-2015,43.26010
06-08-2015,43.24070
05-08-2015,43.21570
04-08-2015,43.21610
03-08-2015,43.23760
31-07-2015,43.21340
30-07-2015,43.13100
29-07-2015,43.10700
28-07-2015,43.09700
27-07-2015,43.04960
24-07-2015,43.02620
23-07-2015,43.01800
22-07-2015,43.00400
21-07-2015,42.99280
20-07-2015,42.98490
17-07-2015,42.96630
16-07-2015,42.95320
15-07-2015,42.95380
14-07-2015,42.92920
13-07-2015,42.90950
10-07-2015,42.94660
09-07-2015,42.93930
08-07-2015,42.95210
07-07-2015,42.95730
06-07-2015,42.95820
03-07-2015,42.91760
02-07-2015,42.91320
01-07-2015,42.88110
30-06-2015,42.85620
29-06-2015,42.82320
26-06-2015,42.82220
25-06-2015,42.81610
24-06-2015,42.84040
23-06-2015,42.87650
22-06-2015,42.80910
19-06-2015,42.79940
18-06-2015,42.73800
17-06-2015,42.67040
16-06-2015,42.59420
15-06-2015,42.61520
12-06-2015,42.56740
11-06-2015,42.57450
10-06-2015,42.61010
09-06-2015,42.63460
08-06-2015,42.61810
05-06-2015,42.61420
04-06-2015,42.59240
03-06-2015,42.63190
02-06-2015,42.65700
01-06-2015,42.72390
29-05-2015,42.68370
28-05-2015,42.66570
27-05-2015,59.20900
26-05-2015,42.65000
25-05-2015,42.63780
22-05-2015,42.61150
21-05-2015,42.59390
20-05-2015,42.58860
19-05-2015,42.58970
18-05-2015,42.53430
15-05-2015,42.49310
14-05-2015,42.52620
13-05-2015,42.51440
12-05-2015,42.51040
11-05-2015,42.47830
08-05-2015,42.41170
07-05-2015,42.43590
06-05-2015,42.49920
05-05-2015,42.54210
04-05-2015,42.53980
30-04-2015,42.51290
29-04-2015,42.54480
28-04-2015,42.56410
27-04-2015,42.55070
24-04-2015,42.53640
23-04-2015,42.51510
22-04-2015,42.50910
21-04-2015,42.48510
20-04-2015,42.42900
17-04-2015,42.40490
16-04-2015,42.39500
15-04-2015,42.30050
13-04-2015,42.28710
10-04-2015,42.25440
09-04-2015,42.25890
08-04-2015,42.24720
07-04-2015,42.22490
06-04-2015,42.24150
31-03-2015,42.12830
30-03-2015,42.06030
27-03-2015,42.04430
26-03-2015,42.01970
25-03-2015,42.05650
24-03-2015,42.06300
23-03-2015,42.02280
20-03-2015,41.99880
19-03-2015,41.98600
18-03-2015,41.95250
17-03-2015,41.94510
16-03-2015,41.91550
13-03-2015,41.89180
12-03-2015,41.98950
11-03-2015,41.92900
10-03-2015,41.94880
09-03-2015,41.99390
05-03-2015,41.96190
04-03-2015,41.98030
03-03-2015,41.90420
02-03-2015,41.87690
27-02-2015,41.85730
26-02-2015,41.79300
25-02-2015,41.79980
24-02-2015,41.77910
23-02-2015,41.78160
20-02-2015,41.74610
19-02-2015,41.72400
18-02-2015,41.71670
16-02-2015,41.71060
13-02-2015,41.70160
12-02-2015,41.65620
11-02-2015,41.67910
10-02-2015,41.67710
09-02-2015,41.65710
06-02-2015,41.67210
05-02-2015,41.65520
04-02-2015,41.66980
03-02-2015,41.67340
02-02-2015,41.74270
30-01-2015,41.69150
29-01-2015,41.67120
28-01-2015,41.66250
27-01-2015,41.66130
23-01-2015,41.62820
22-01-2015,41.61530
21-01-2015,41.62360
20-01-2015,41.54400
19-01-2015,41.47450
16-01-2015,41.47040
15-01-2015,41.40290
14-01-2015,41.28560
13-01-2015,41.28260
12-01-2015,41.22020
09-01-2015,41.17580
08-01-2015,41.16800
07-01-2015,41.15280
06-01-2015,41.10860
05-01-2015,41.11540
02-01-2015,41.10980
01-01-2015,41.10570
31-12-2014,41.12360
30-12-2014,41.08750
29-12-2014,41.04400
26-12-2014,40.99400
24-12-2014,40.99040
23-12-2014,41.00540
22-12-2014,40.95000
19-12-2014,40.95560
18-12-2014,40.98950
17-12-2014,40.95830
16-12-2014,40.95130
15-12-2014,41.11370
12-12-2014,41.09590
11-12-2014,40.98660
10-12-2014,40.92020
09-12-2014,40.92160
08-12-2014,40.89710
05-12-2014,40.86210
04-12-2014,40.82470
03-12-2014,40.80310
02-12-2014,40.79770
01-12-2014,40.69690
28-11-2014,40.64520
27-11-2014,40.56920
26-11-2014,40.58110
25-11-2014,40.57550
24-11-2014,40.55670
21-11-2014,40.53050
20-11-2014,40.52280
19-11-2014,40.51610
18-11-2014,40.52130
17-11-2014,40.48640
14-11-2014,40.39220
13-11-2014,40.39400
12-11-2014,40.44050
11-11-2014,40.40850
10-11-2014,40.41170
07-11-2014,40.34580
05-11-2014,40.36750
03-11-2014,40.22420
31-10-2014,40.10820
30-10-2014,40.07300
29-10-2014,40.02820
28-10-2014,40.00240
27-10-2014,39.95730
22-10-2014,39.85980
21-10-2014,39.83910
20-10-2014,39.81880
17-10-2014,39.76420
16-10-2014,39.74800
14-10-2014,39.68630
13-10-2014,39.65040
10-10-2014,39.60450
09-10-2014,39.58210
08-10-2014,39.61810
07-10-2014,39.56630
01-10-2014,39.50140
30-09-2014,39.46010
29-09-2014,39.47300
26-09-2014,39.48390
25-09-2014,39.43780
24-09-2014,39.41990
23-09-2014,39.36320
22-09-2014,39.37500
19-09-2014,39.34140
18-09-2014,39.33410
17-09-2014,39.29290
16-09-2014,39.27600
15-09-2014,39.27150
12-09-2014,39.23690
11-09-2014,39.22600
10-09-2014,39.19890
09-09-2014,39.20400
08-09-2014,39.20590
05-09-2014,39.16660
04-09-2014,39.15690
03-09-2014,39.15390
02-09-2014,39.12100
01-09-2014,39.11200
28-08-2014,39.09050
27-08-2014,39.07560
26-08-2014,39.06010
25-08-2014,39.05690
22-08-2014,39.05900
21-08-2014,39.04880
20-08-2014,39.05770
19-08-2014,39.00160
18-08-2014,38.99620
14-08-2014,38.96270
13-08-2014,38.86520
12-08-2014,38.84150
11-08-2014,38.84400
08-08-2014,38.79130
07-08-2014,38.80110
06-08-2014,38.76540
05-08-2014,38.79960
04-08-2014,38.88740
01-08-2014,38.85750
31-07-2014,38.86810
30-07-2014,38.85680
28-07-2014,38.87390
25-07-2014,38.87610
24-07-2014,38.86790
23-07-2014,38.84520
22-07-2014,38.79920
21-07-2014,38.72690
18-07-2014,38.70190
17-07-2014,38.70580
16-07-2014,38.67160
15-07-2014,38.64800
14-07-2014,38.61060
11-07-2014,38.62440
10-07-2014,38.69630
09-07-2014,38.70790
08-07-2014,38.70230
07-07-2014,38.72060
04-07-2014,38.69530
03-07-2014,38.65530
02-07-2014,38.64410
01-07-2014,38.58410
30-06-2014,38.56130
27-06-2014,38.54210
26-06-2014,38.53800
25-06-2014,38.53440
24-06-2014,38.54020
23-06-2014,38.51650
20-06-2014,38.53140
19-06-2014,38.55460
18-06-2014,38.56170
17-06-2014,38.58610
16-06-2014,38.54660
13-06-2014,38.56810
12-06-2014,38.57590
11-06-2014,38.57200
10-06-2014,38.52800
09-06-2014,38.52160
06-06-2014,38.51900
05-06-2014,38.46750
04-06-2014,38.39830
03-06-2014,38.35020
02-06-2014,38.25860
30-05-2014,38.25550
29-05-2014,38.20840
28-05-2014,38.16430
27-05-2014,38.11210
26-05-2014,38.07850
23-05-2014,38.10700
22-05-2014,38.03470
21-05-2014,37.95680
20-05-2014,37.89930
19-05-2014,37.87020
16-05-2014,37.84050
15-05-2014,37.83220
13-05-2014,37.80410
12-05-2014,37.82280
09-05-2014,37.79290
08-05-2014,37.76560
07-05-2014,37.73670
06-05-2014,37.74460
05-05-2014,37.74070
02-05-2014,37.70770
30-04-2014,37.66240
29-04-2014,37.69710
28-04-2014,37.70590
25-04-2014,37.70270
23-04-2014,37.70780
22-04-2014,37.74170
21-04-2014,37.72150
17-04-2014,37.60550
16-04-2014,37.53130
15-04-2014,37.53060
11-04-2014,37.47510
10-04-2014,37.41440
09-04-2014,37.38890
07-04-2014,37.36180
04-04-2014,37.35670
03-04-2014,37.40300
02-04-2014,37.43000
01-04-2014,37.52180
31-03-2014,37.51790
28-03-2014,37.38670
27-03-2014,37.34660
26-03-2014,37.35400
25-03-2014,37.34200
24-03-2014,37.34290
21-03-2014,37.28500
20-03-2014,37.21390
19-03-2014,37.20870
18-03-2014,37.18300
14-03-2014,37.11400
13-03-2014,37.10510
12-03-2014,37.10030
11-03-2014,37.07740
10-03-2014,37.00710
07-03-2014,36.95040
06-03-2014,36.93460
05-03-2014,36.89930
04-03-2014,36.87790
03-03-2014,36.85790
28-02-2014,36.84610
26-02-2014,36.79200
25-02-2014,36.79120
24-02-2014,36.79130
21-02-2014,36.80640
20-02-2014,36.79110
19-02-2014,36.79360
18-02-2014,36.78520
17-02-2014,36.75990
14-02-2014,36.72690
13-02-2014,36.70830
12-02-2014,36.71910
11-02-2014,36.78560
10-02-2014,36.86260
07-02-2014,36.82020
06-02-2014,36.80470
05-02-2014,36.80030
04-02-2014,36.81140
03-02-2014,36.75390
31-01-2014,36.71040
30-01-2014,36.68430
29-01-2014,36.72890
28-01-2014,36.74250
27-01-2014,36.77200
24-01-2014,36.78450
23-01-2014,36.84710
22-01-2014,36.85500
21-01-2014,36.88890
20-01-2014,36.89390
17-01-2014,36.78630
16-01-2014,36.80980
15-01-2014,36.76070
14-01-2014,36.68770
13-01-2014,36.67950
10-01-2014,36.61050
09-01-2014,36.57540
08-01-2014,36.54080
07-01-2014,36.53970
06-01-2014,36.53070
03-01-2014,36.78210
02-01-2014,36.60430
01-01-2014,36.75520
31-12-2013,36.75390
30-12-2013,36.72430
27-12-2013,36.66540
26-12-2013,36.66750
24-12-2013,36.65620
23-12-2013,36.67280
21-12-2013,36.69260
20-12-2013,36.68520
19-12-2013,36.70880
18-12-2013,36.63310
17-12-2013,36.54770
16-12-2013,36.56190
13-12-2013,36.53460
12-12-2013,36.58790
11-12-2013,36.57810
10-12-2013,36.55220
09-12-2013,36.57260
06-12-2013,36.57610
05-12-2013,36.59910
04-12-2013,36.58390
03-12-2013,36.57280
02-12-2013,36.56480
29-11-2013,36.54170
28-11-2013,36.53910
27-11-2013,36.51790
26-11-2013,36.50710
25-11-2013,36.48870
22-11-2013,36.45680
21-11-2013,36.43630
20-11-2013,36.43040
19-11-2013,36.41800
18-11-2013,36.38560
15-11-2013,36.35870
14-11-2013,36.35120
13-11-2013,36.36420
12-11-2013,36.35420
11-11-2013,36.38010
08-11-2013,36.40290
07-11-2013,36.40800
06-11-2013,36.42040
05-11-2013,36.43050
04-11-2013,36.42460
01-11-2013,36.40030
31-10-2013,36.40120
30-10-2013,36.39150
29-10-2013,36.25280
28-10-2013,36.23040
25-10-2013,36.20770
24-10-2013,36.19930
23-10-2013,36.19280
22-10-2013,36.17830
21-10-2013,36.18960
18-10-2013,36.17240
17-10-2013,36.13990
16-10-2013,36.10950
15-10-2013,36.10150
14-10-2013,36.12950
11-10-2013,36.12180
10-10-2013,36.11890
09-10-2013,36.12180
08-10-2013,36.10330
07-10-2013,35.97730
04-10-2013,35.93290
03-10-2013,35.87970
02-10-2013,35.84270
01-10-2013,35.83530
30-09-2013,35.83170
27-09-2013,35.79600
26-09-2013,35.78560
25-09-2013,35.73260
24-09-2013,35.71260
23-09-2013,35.71280
20-09-2013,35.74990
19-09-2013,35.78850
18-09-2013,35.70560
17-09-2013,35.66520
16-09-2013,35.67100
13-09-2013,35.62100
12-09-2013,35.62630
11-09-2013,35.63410
10-09-2013,35.61110
06-09-2013,35.56460
05-09-2013,35.57350
04-09-2013,35.49150
03-09-2013,35.43860
02-09-2013,35.43640
30-08-2013,35.37670
29-08-2013,35.31580
28-08-2013,35.24370
27-08-2013,35.34710
26-08-2013,35.42280
23-08-2013,35.42500
22-08-2013,35.38180
21-08-2013,35.39080
20-08-2013,35.24060
19-08-2013,35.17240
16-08-2013,35.31620
14-08-2013,35.35010
13-08-2013,35.38950
12-08-2013,35.43220
08-08-2013,35.44770
07-08-2013,35.42170
06-08-2013,35.40340
05-08-2013,35.41890
02-08-2013,35.36660
01-08-2013,35.37540
31-07-2013,35.32630
30-07-2013,35.37330
29-07-2013,35.40070
26-07-2013,35.37960
25-07-2013,35.30840
24-07-2013,35.23100
23-07-2013,35.36110
22-07-2013,35.39200
19-07-2013,35.42860
18-07-2013,35.36150
17-07-2013,35.29780
16-07-2013,35.31000
15-07-2013,35.61260
12-07-2013,35.61810
11-07-2013,35.60250
10-07-2013,35.58790
09-07-2013,35.58970
08-07-2013,35.57800
05-07-2013,35.59790
04-07-2013,35.57910
03-07-2013,35.49100
02-07-2013,35.52010
01-07-2013,35.52250
28-06-2013,35.48880
27-06-2013,35.43480
26-06-2013,35.43790
25-06-2013,35.46360
24-06-2013,35.44560
21-06-2013,35.46080
20-06-2013,34.71510
19-06-2013,35.55380
18-06-2013,35.54790
17-06-2013,35.53620
14-06-2013,35.48710
13-06-2013,35.47440
12-06-2013,35.46230
11-06-2013,35.46870
10-06-2013,35.50360
07-06-2013,35.62940
06-06-2013,35.63540
05-06-2013,35.63360
04-06-2013,35.61560
03-06-2013,35.60250
31-05-2013,35.59120
30-05-2013,35.61540
29-05-2013,35.61320
28-05-2013,35.62390
27-05-2013,35.63270
24-05-2013,35.58630
23-05-2013,35.56820
22-05-2013,35.57960
21-05-2013,35.57850
20-05-2013,35.56320
17-05-2013,35.50210
16-05-2013,35.47870
15-05-2013,35.47700
14-05-2013,35.44640
13-05-2013,35.30000
10-05-2013,35.28480
09-05-2013,35.27740
08-05-2013,35.25160
07-05-2013,35.23510
06-05-2013,35.22770
03-05-2013,35.18700
02-05-2013,35.17900
30-04-2013,35.13820
29-04-2013,35.11670
26-04-2013,35.08700
25-04-2013,35.08190
24-04-2013,35.06830
23-04-2013,35.06200
22-04-2013,35.05370
19-04-2013,35.02760
18-04-2013,35.02140
17-04-2013,34.97240
16-04-2013,34.96180
15-04-2013,34.94940
12-04-2013,34.92190
11-04-2013,34.90920
10-04-2013,34.90260
09-04-2013,34.89440
08-04-2013,34.88500
05-04-2013,34.85200
04-04-2013,34.84790
03-04-2013,34.83580
02-04-2013,34.82410
01-04-2013,34.79030
29-03-2013,34.76920
28-03-2013,34.76270
26-03-2013,34.74010
25-03-2013,34.68090
22-03-2013,34.75650
21-03-2013,34.74900
20-03-2013,34.71510
19-03-2013,34.72720
18-03-2013,34.72450
15-03-2013,34.69870
14-03-2013,34.67640
13-03-2013,34.65140
12-03-2013,34.63990
11-03-2013,34.63460
08-03-2013,34.61890
07-03-2013,34.60770
06-03-2013,34.59690
05-03-2013,34.57960
04-03-2013,34.56990
01-03-2013,34.54570
28-02-2013,34.53990
27-02-2013,34.54430
26-02-2013,34.53210
25-02-2013,34.53540
22-02-2013,34.33120
21-02-2013,34.33460
20-02-2013,34.34330
19-02-2013,34.32270
18-02-2013,34.30570
15-02-2013,34.29020
14-02-2013,34.28390
13-02-2013,34.32940
12-02-2013,34.32090
11-02-2013,34.21950
08-02-2013,34.35930
07-02-2013,34.36120
06-02-2013,34.35440
05-02-2013,34.31900
04-02-2013,34.35870
01-02-2013,34.34480
31-01-2013,34.31620
30-01-2013,34.29170
29-01-2013,34.31980
28-01-2013,34.31270
25-01-2013,34.28470
24-01-2013,34.27770
23-01-2013,34.27170
22-01-2013,34.26890
21-01-2013,34.25800
18-01-2013,34.24030
17-01-2013,34.23440
16-01-2013,34.24930
15-01-2013,34.26270
14-01-2013,34.23580
11-01-2013,34.16960
10-01-2013,34.14750
09-01-2013,34.13200
08-01-2013,34.13140
07-01-2013,34.10980
